iter	Logloss
131	0.01159021936
132	0.01149433237
133	0.01137773969
134	0.01127392803
135	0.01121850647
136	0.01113467636
137	0.01107901331
138	0.01100096188
139	0.0109539756
140	0.01086331745
141	0.01079718799
142	0.01066124841
143	0.01063145193
144	0.01056528836
145	0.01044640074
146	0.01034791387
147	0.01025420076
148	0.01018868683
149	0.01009778901
150	0.01005366037
151	0.00997559946
152	0.009901769014
153	0.009818587081
154	0.009740700693
155	0.009706561383
156	0.009668078421
157	0.009622051423
158	0.009538675393
159	0.009467961458
160	0.009362650684
161	0.009263931721
162	0.009228137865
163	0.009177757363
164	0.009132293193
165	0.009090363399
166	0.009047912497
167	0.009013171001
168	0.009005789436
169	0.008943407189
170	0.008859958501
171	0.008808132563
172	0.00874311406
173	0.008685271096
174	0.008608055413
175	0.00855973052
176	0.00849592251
177	0.008441715486
178	0.008401092173
179	0.008369698485
180	0.00829209758
181	0.008270909945
182	0.008230394378
183	0.008184705586
184	0.008149597121
185	0.008101487375
186	0.008058287635
187	0.008031612396
188	0.008001034745
189	0.00794724084
190	0.007897964444
191	0.007851076429
192	0.007797725262
193	0.007770157354
194	0.007721399809
195	0.007684495485
196	0.007653336696
197	0.007619520761
198	0.007572790367
199	0.007529967549
200	0.007495288318
201	0.007468627437
202	0.00745118871
203	0.007412217862
204	0.007387266637
205	0.007374637309
206	0.007309713408
207	0.007284619373
208	0.007263426842
209	0.007233850003
210	0.007202082774
211	0.007183788727
212	0.007151421726
213	0.007122108083
214	0.007073721779
215	0.007035944409
216	0.006994867243
217	0.006964888005
218	0.00692318614
219	0.006887797862
220	0.006858396893
221	0.006833952252
222	0.006800833109
223	0.006748347466
224	0.006705447923
225	0.006677718995
226	0.006641220362
227	0.00661566733
228	0.006595258513
229	0.006566747755
230	0.006536342035
231	0.006517895584
232	0.006490519716
233	0.006470370124
234	0.006447709432
235	0.006418814617
236	0.006391619054
237	0.00636845485
238	0.006357647766
239	0.006335798091
240	0.006311464319
241	0.006290194745
242	0.006271057474
243	0.006238009596
244	0.006208147314
245	0.006188930593
246	0.006163385935
247	0.006146495125
248	0.006127765515
249	0.006105778049
250	0.006088993002
251	0.006068765842
252	0.006028935442
253	0.006019089989
254	0.005976306027
255	0.005958552204
256	0.005939184831
257	0.005926809546
258	0.005892262595
259	0.005876643794
260	0.00586570249
261	0.005849693053
262	0.005828720783
263	0.005784999862
264	0.005776229201
265	0.005747513589
266	0.005725591132
267	0.005705730803
268	0.005695923144
269	0.005679907807
270	0.005663775879
271	0.005630144849
272	0.005610347072
273	0.005596755357
274	0.005590475328
275	0.005558360554
276	0.0055420194
277	0.005526777002
278	0.005512534166
279	0.005492740242
280	0.005469163997
281	0.005444362695
282	0.005431636161
283	0.005396836204
284	0.005386341417
285	0.005375189897
286	0.005364540221
287	0.005356212132
288	0.005346466404
289	0.005326094177
290	0.005308744505
291	0.005278225603
292	0.005260161587
293	0.005247612351
294	0.005243895431
295	0.00523539206
296	0.005221135956
297	0.005205895736
298	0.005187350971
299	0.005176445293
300	0.005165930074
301	0.005147305377
302	0.005136200612
303	0.005117823002
304	0.005098431394
305	0.005084957585
306	0.005062098644
307	0.005053150977
308	0.005038637194
309	0.005025345774
310	0.005010117189
311	0.004984922241
312	0.004973099579
313	0.004963257289
314	0.004944022243
315	0.004931313472
316	0.004919753501
317	0.004899895397
318	0.004896038804
319	0.004878869589
320	0.004870671419
321	0.004851977267
322	0.004843474801
323	0.004823909207
324	0.004810072802
325	0.004801536959
326	0.004774001484
327	0.004756260822
328	0.00472689832
329	0.00472258709
330	0.004713580403
331	0.004699898291
332	0.00468870955
333	0.004678973304
334	0.004672364244
335	0.004652517618
336	0.004641494759
337	0.004628830225
338	0.004615946559
339	0.004604354878
340	0.00458922216
341	0.004572036836
342	0.004563211604
343	0.004554839555
344	0.004549464478
345	0.00453413799
346	0.004526664884
347	0.004513868777
348	0.004506008573
349	0.004499729699
350	0.004490147689
351	0.004472469866
352	0.00445310933
353	0.004440448919
354	0.004422783451
355	0.004418718319
356	0.004410507319
357	0.004404736916
358	0.004398859743
359	0.004385956113
360	0.004377221934
361	0.004366528942
362	0.004362365032
363	0.004342978006
364	0.00433792104
365	0.004329222461
366	0.004316805294
367	0.004307941949
368	0.004298176686
369	0.004290551562
370	0.004285564278
371	0.00428123392
372	0.004272827796
373	0.004254549194
374	0.004244330811
375	0.004236374776
376	0.004226366745
377	0.004213024457
378	0.00420148953
379	0.004189269777
380	0.004175289832
381	0.004164071492
382	0.004160196799
383	0.004146406385
384	0.004140655219
385	0.004130260431
386	0.00412167103
387	0.004101310755
388	0.004097116468
389	0.004086427596
390	0.004076972558
391	0.004065406191
392	0.004050256126
393	0.004045072469
394	0.00403057286
395	0.004020452128
396	0.004010038113
397	0.004004524179
398	0.003988203584
399	0.003971513433
400	0.003963140281
401	0.00395411245
402	0.003941737082
403	0.003937492068
404	0.003922730752
405	0.003911150991
406	0.003901434736
407	0.003888041771
408	0.003878420208
409	0.003872011433
410	0.00386165424
411	0.003856770211
412	0.003853116858
413	0.003842301756
414	0.003830075621
415	0.003819647746
416	0.003809193397
417	0.003799435381
418	0.003795458183
419	0.00378881236
420	0.003776667436
421	0.003770999781
422	0.00376619606
423	0.003748904964
424	0.003738413928
425	0.003725920793
426	0.003720960216
427	0.003715489982
428	0.003710623417
429	0.003700509979
430	0.003696990035
431	0.003693715581
432	0.003688954295
433	0.003682190635
434	0.003678480986
435	0.003666207608
436	0.003654596795
437	0.003641047252
438	0.003629030157
439	0.003616554546
440	0.003608867475
441	0.003597110264
442	0.003589713393
443	0.003582657452
444	0.003574292576
445	0.003565472955
446	0.003556850632
447	0.003550995124
448	0.00354332652
449	0.003535611822
450	0.003532999481
451	0.003515195045
452	0.003508501255
453	0.003501845595
454	0.003492964276
455	0.00348836276
456	0.003483216079
457	0.003477730843
458	0.003470366348
459	0.003467243232
460	0.003453559893
461	0.003447350148
462	0.003441747772
463	0.003433858534
464	0.003427040383
465	0.003422027365
466	0.003413633207
467	0.003413631473
468	0.003409118231
469	0.003403190517
470	0.003397724158
471	0.00339161505
472	0.003386670262
473	0.00337678092
474	0.003370069407
475	0.003364317743
476	0.003352581352
477	0.003348411731
478	0.003337796965
479	0.00333550886
480	0.003327390325
481	0.003323514979
482	0.003314357983
483	0.00330824793
484	0.00329890747
485	0.003292859126
486	0.003278699105
487	0.003274556614
488	0.003264782631
489	0.003257438617
490	0.003251390716
491	0.003242491219
492	0.003238128983
493	0.003228458656
494	0.003219696668
495	0.003210993878
496	0.003203291147
497	0.003199156428
498	0.003193508292
499	0.003186697562
500	0.00318278702
501	0.003176013229
502	0.003170124012
503	0.003162629797
504	0.003152645745
505	0.003140860706
506	0.003129076863
507	0.00312520933
508	0.003114997455
509	0.003111069166
510	0.003107571123
511	0.003100927427
512	0.003087498377
513	0.003080500762
514	0.003075107785
515	0.003064526918
516	0.003060201646
517	0.003049477489
518	0.003042331882
519	0.00303615557
520	0.003023911005
521	0.003015787701
522	0.003003591926
523	0.002998967339
524	0.002992468807
525	0.002986011435
526	0.002981815743
527	0.002979678558
528	0.002973481184
529	0.002970420432
530	0.002960759533
531	0.002955435795
532	0.002950130841
533	0.002942600196
534	0.002937024633
535	0.002934462144
536	0.002927341115
537	0.002922954157
538	0.002918079959
539	0.002910353786
540	0.002904152717
541	0.002900738402
542	0.002894800078
543	0.002887389174
544	0.00288467567
545	0.002877944324
546	0.002873725585
547	0.002864353348
548	0.002856573525
549	0.002853455004
550	0.002848615914
551	0.002844386164
552	0.0028380381
553	0.002831947729
554	0.002828315376
555	0.002823193382
556	0.002823191767
557	0.002819673347
558	0.002813974979
559	0.002807158668
560	0.002797019143
561	0.00279394827
562	0.002790017646
563	0.002787703512
564	0.002783479733
565	0.002779401003
566	0.002773589049
567	0.002766548003
568	0.002757480756
569	0.002746927033
570	0.002743673516
571	0.002739982179
572	0.00273628004
573	0.002729084774
574	0.002723907591
575	0.002719168539
576	0.002715002813
577	0.002710759569
578	0.002705052754
579	0.00269474518
580	0.002690528912
581	0.002686428493
582	0.002680142965
583	0.002676017249
584	0.002668335919
585	0.00266030701
586	0.00265056443
587	0.002646046711
588	0.0026393209
589	0.002635235623
590	0.002632740212
591	0.002624969711
592	0.002619068578
593	0.002614140425
594	0.002614140425
595	0.002602103751
596	0.002596054136
597	0.002592635287
598	0.002587429938
599	0.002584932548
600	0.002579585479
601	0.002574447206
602	0.002569625304
603	0.002562386722
604	0.002556832283
605	0.002546818041
606	0.002538881079
607	0.002534353974
608	0.002528417856
609	0.002523637338
610	0.002521722387
611	0.002519310794
612	0.002512688857
613	0.00250260854
614	0.002497179646
615	0.002493824331
616	0.002489915843
617	0.002486108142
618	0.002483271557
619	0.002481223372
620	0.002477916152
621	0.002474373964
622	0.002466844097
623	0.002459949463
624	0.002455584512
625	0.002453291537
626	0.002451527325
627	0.002448444428
628	0.002443778283
629	0.002438315235
630	0.002434729754
631	0.0024279719
632	0.002420850863
633	0.002415975207
634	0.002413107314
635	0.002406666658
636	0.002404544928
637	0.002398540471
638	0.002394225095
639	0.002387926642
640	0.002383947556
641	0.002378268383
642	0.002374538156
643	0.002370418478
644	0.002365054763
645	0.002361996441
646	0.002357659955
647	0.002351939462
648	0.002346797892
649	0.002343694693
650	0.002338988667
651	0.002336452678
652	0.00233102173
653	0.002323687581
654	0.002318775818
655	0.002314187895
656	0.002307103785
657	0.002305261992
658	0.002300382943
659	0.002296141565
660	0.002290876326
661	0.002286921215
662	0.002283683155
663	0.002281479444
664	0.002277716396
665	0.002274678472
666	0.002271940729
667	0.002268224535
668	0.002268224535
669	0.00226461786
670	0.002260282067
671	0.00225457736
672	0.00224794345
673	0.002246450777
674	0.002242601007
675	0.00223979026
676	0.002235888696
677	0.002230701208
678	0.002225524892
679	0.002220121108
680	0.002219469006
681	0.002215497642
682	0.002212659152
683	0.002208579129
684	0.002202229329
685	0.002198249464
686	0.002196870631
687	0.002190669997
688	0.002185288399
689	0.002181863641
690	0.002177495681
691	0.002171086049
692	0.00216766574
693	0.002163590222
694	0.002159630453
695	0.002156089449
696	0.002151533653
697	0.002149233592
698	0.002145757112
699	0.002141186544
700	0.002135491722
701	0.002132487608
702	0.002130005861
703	0.002127574218
704	0.002122894718
705	0.002119685578
706	0.002113158214
707	0.00211071617
708	0.00211071617
709	0.002106763549
710	0.00210227296
711	0.002102269452
712	0.002098958076
713	0.002097221668
714	0.00209409209
715	0.002094091059
716	0.002092432718
717	0.002088185278
718	0.002084378336
719	0.002080034782
720	0.002076789549
721	0.002076776369
722	0.00207109628
723	0.002065044181
724	0.002063257826
725	0.002060019113
726	0.002057851707
727	0.002054660023
728	0.002049961684
729	0.002047531328
730	0.002044779096
731	0.002040813621
732	0.002035093794
733	0.00203268605
734	0.002028855972
735	0.002025001571
736	0.002021922112
737	0.002021916842
738	0.002018296096
739	0.00201477103
740	0.002014768748
741	0.002014765559
742	0.002012565703
743	0.002007915795
744	0.002004188854
745	0.002004175244
746	0.002000422789
747	0.001997706985
748	0.001994815573
749	0.001991393244
750	0.001987954547
751	0.001983468711
752	0.001983466167
753	0.001977833954
754	0.001975150392
755	0.001970349844
756	0.001968515558
757	0.001966031472
758	0.001960830842
759	0.001956877441
760	0.001953307141
761	0.001949080931
762	0.001945579491
763	0.001940995994
764	0.001937756549
765	0.001935159694
766	0.001933217838
767	0.001928601618
768	0.001926151576
769	0.001922913695
770	0.00192173532
771	0.001920340727
772	0.001920340727
773	0.0019179292
774	0.001912768057
775	0.001909673729
776	0.001907872435
777	0.001907872435
778	0.001907860355
779	0.001905469057
780	0.001903546104
781	0.001901198288
782	0.001898185826
783	0.001894896733
784	0.001891767556
785	0.00188931646
786	0.001886676877
787	0.001882535991
788	0.001876944318
789	0.001873664346
790	0.001869475064
791	0.001866021764
792	0.001865026124
793	0.001862192075
794	0.001862192075
795	0.001858538888
796	0.001855418588
797	0.001852310223
798	0.00184689371
799	0.001846892538
800	0.001843786467
801	0.001840310387
802	0.001837443264
803	0.001837443264
804	0.001833242738
805	0.001831113727
806	0.001828952401
807	0.001824543824
808	0.001818689868
809	0.001816571286
810	0.001813228742
811	0.001811615034
812	0.001809528543
813	0.001807387018
814	0.001804281259
815	0.001801658927
816	0.001799161497
817	0.001796067689
818	0.001794013888
819	0.001789828022
820	0.001787558967
821	0.001783873623
822	0.001781670891
823	0.001778107387
824	0.001773508098
825	0.001773506804
826	0.001769154911
827	0.001765613198
828	0.001762045956
829	0.001760050122
830	0.001758348094
831	0.001758348094
832	0.001755993923
833	0.001752192495
834	0.001748950777
835	0.001746869588
836	0.001743757256
837	0.001739421881
838	0.001736041516
839	0.001734813681
840	0.001732062623
841	0.001728897491
842	0.001727027883
843	0.001725191195
844	0.001721902535
845	0.001717425176
846	0.001712346673
847	0.001708763244
848	0.001705568197
849	0.001703693647
850	0.001701182446
851	0.001696853116
852	0.001696850079
853	0.001696847435
854	0.001695115665
855	0.001695115665
856	0.001692109774
857	0.001689901719
858	0.001687119662
859	0.001685119594
860	0.001683338996
861	0.001680916153
862	0.001680915219
863	0.001678418429
864	0.00167637543
865	0.001674101156
866	0.001670652733
867	0.001668315161
868	0.001668311846
869	0.001665642375
870	0.001664296209
871	0.001664294717
872	0.001662407603
873	0.001662405345
874	0.001659243863
875	0.001659243863
876	0.001655899817
877	0.001649751584
878	0.00164529638
879	0.001643072328
880	0.001640486419
881	0.001636508704
882	0.001636506322
883	0.001636503246
884	0.001634032754
885	0.001631313016
886	0.001631308193
887	0.001628120216
888	0.001626240271
889	0.001623279903
890	0.00161947719
891	0.001617651161
892	0.0016153945
893	0.001612704963
894	0.0016092047
895	0.001606916515
896	0.0016038184
897	0.001599930643
898	0.001596622878
899	0.001591519072
900	0.001588855768
901	0.001585774209
902	0.001583853711
903	0.001582157784
904	0.001582156822
905	0.001578735044
906	0.001578734444
907	0.001575898269
908	0.001575898269
909	0.00157324536
910	0.00157324536
911	0.001571181853
912	0.001567792855
913	0.001564263331
914	0.00156119673
915	0.001558059002
916	0.001555599848
917	0.001555591661
918	0.001552688516
919	0.001552686686
920	0.001549598168
921	0.001547093666
922	0.001545287092
923	0.001540219239
924	0.001538502596
925	0.001535370511
926	0.001532891312
927	0.001532890814
928	0.001529657102
929	0.001529657102
930	0.001525800542
931	0.001523521343
932	0.001521161861
933	0.001517147392
934	0.00151335677
935	0.001510479054
936	0.001507609557
937	0.001502691201
938	0.001500304541
939	0.001498042636
940	0.001498042636
941	0.001495846955
942	0.001495841198
943	0.001495841198
944	0.001487937001
945	0.00148425616
946	0.001481276674
947	0.001478461718
948	0.001475850926
949	0.001471940261
950	0.001470015247
951	0.001468433022
952	0.001464256047
953	0.001464250117
954	0.001461004595
955	0.001460015989
956	0.00145496694
957	0.001454966407
958	0.001453081538
959	0.001451225525
960	0.001447548199
961	0.001444253427
962	0.001442863546
963	0.001442863546
964	0.001442861006
965	0.001442856654
966	0.001441222372
967	0.001439435379
968	0.001439435379
969	0.00143774097
970	0.001437739146
971	0.001437736304
972	0.001434781766
973	0.001433006275
974	0.001429614758
975	0.001426351663
976	0.001424018943
977	0.001421612885
978	0.00142039472
979	0.001417151186
980	0.001417149637
981	0.001417146848
982	0.001417145016
983	0.001415121304
984	0.001415118365
985	0.001413235922
986	0.001411196329
987	0.00141119549
988	0.00140706079
989	0.001404138065
990	0.001404136415
991	0.001401334392
992	0.001399005731
993	0.001399004798
994	0.001395927641
995	0.001393654929
996	0.001393649329
997	0.001387836359
998	0.001385224098
999	0.001381427773
1000	0.001380036731
1001	0.001378341665
1002	0.001378333218
1003	0.001376690254
1004	0.001371681944
1005	0.001370499222
1006	0.001368134589
1007	0.001368134005
1008	0.001368134005
1009	0.001366118774
1010	0.001366118063
1011	0.001363127075
1012	0.001360278133
1013	0.001360278133
1014	0.001358543504
1015	0.001358535589
1016	0.001355218104
1017	0.001355216392
1018	0.001354195105
1019	0.001354193887
1020	0.001354187226
1021	0.001354176568
1022	0.001351257703
1023	0.001348267891
1024	0.001344906541
1025	0.001343715348
1026	0.001343712202
1027	0.001343707904
1028	0.001341218811
1029	0.001339065043
1030	0.001337165046
1031	0.001335181119
1032	0.001332837802
1033	0.001329663105
1034	0.001327764671
1035	0.001326183861
1036	0.00132437284
1037	0.001324369968
1038	0.001324368776
1039	0.001322083104
1040	0.001319765345
1041	0.001316505833
1042	0.001312413934
1043	0.001311138686
1044	0.001311138686
1045	0.001311138686
1046	0.001308127468
1047	0.001308127468
1048	0.001305944681
1049	0.001304078667
1050	0.001300757842
1051	0.001300757842
1052	0.001300757842
1053	0.001300754868
1054	0.001300753739
1055	0.00129873271
1056	0.001296708718
1057	0.001292078204
1058	0.001289734639
1059	0.001288503921
1060	0.001285675251
1061	0.001285672375
1062	0.001285670439
1063	0.001283983858
1064	0.001282204631
1065	0.001278360801
1066	0.001278356562
1067	0.00127570289
1068	0.001275698167
1069	0.001275694643
1070	0.001273557793
1071	0.001272000398
1072	0.001271995353
1073	0.001271994286
1074	0.001268753532
1075	0.001268753532
1076	0.001267146459
1077	0.001264405757
1078	0.001264404657
1079	0.001264401055
1080	0.001264399857
1081	0.001262151887
1082	0.001259684404
1083	0.001258868222
1084	0.001256850186
1085	0.001256847158
1086	0.001253746686
1087	0.001253743624
1088	0.00125137671
1089	0.001251375364
1090	0.001250365099
1091	0.001247046408
1092	0.00124541277
1093	0.001242915909
1094	0.001240709268
1095	0.001239105714
1096	0.001239103034
1097	0.001239092751
1098	0.001237241116
1099	0.001235401037
1100	0.001233950352
1101	0.001231610398
1102	0.001230665168
1103	0.001230656002
1104	0.001228075948
1105	0.001228067322
1106	0.001228067322
1107	0.001225617521
1108	0.001225609794
1109	0.001222944891
1110	0.001221022384
1111	0.001221021143
1112	0.001221019733
1113	0.001221017077
1114	0.00121993838
1115	0.001218081691
1116	0.00121629279
1117	0.001215074377
1118	0.001213597606
1119	0.001213595195
1120	0.001213592292
1121	0.001212013364
1122	0.001209323681
1123	0.001205962167
1124	0.001204252464
1125	0.001201865091
1126	0.001199524185
1127	0.001195895341
1128	0.001194836045
1129	0.001194826333
1130	0.001194822631
1131	0.001194821324
1132	0.00119236692
1133	0.001190269402
1134	0.001190268148
1135	0.001190265645
1136	0.001187970061
1137	0.001187967175
1138	0.001186446331
1139	0.00118644306
1140	0.001184864831
1141	0.001184864831
1142	0.001184864831
1143	0.001184864831
1144	0.001184864313
1145	0.001184864313
1146	0.001183376664
1147	0.001183375327
1148	0.001183373171
1149	0.001181027436
1150	0.001179089728
1151	0.001179089431
1152	0.001176667454
1153	0.001176666389
1154	0.001174727557
1155	0.001170509653
1156	0.001169303706
1157	0.001169295466
1158	0.001167195074
1159	0.001167191573
1160	0.001164648264
1161	0.001163270209
1162	0.001159316953
1163	0.001159316953
1164	0.00115931541
1165	0.001158155534
1166	0.001158155534
1167	0.001158145525
1168	0.001158144282
1169	0.001156452139
1170	0.0011564494
1171	0.001155034566
1172	0.001155033848
1173	0.001155032988
1174	0.001154213602
1175	0.001154212495
1176	0.001154211746
1177	0.001152591355
1178	0.001149603567
1179	0.001148017539
1180	0.001148016253
1181	0.001146644534
1182	0.001143957752
1183	0.001141295921
1184	0.001140216857
1185	0.001138979008
1186	0.00113897591
1187	0.00113758331
1188	0.001135679123
1189	0.001134730581
1190	0.001134730581
1191	0.001133009392
1192	0.001133005201
1193	0.001130901675
1194	0.001130901675
1195	0.001130901265
1196	0.001130894015
1197	0.001128968957
1198	0.001124127118
1199	0.001122381303
1200	0.001122374777
1201	0.001122371417
1202	0.001122371417
1203	0.00112094373
1204	0.00111933838
1205	0.00111933838
1206	0.001117200533
1207	0.001117199322
1208	0.001117196872
1209	0.001115212425
1210	0.00111332408
1211	0.001111034999
1212	0.001111031083
1213	0.001111029592
1214	0.001111029592
1215	0.00110870111
1216	0.001106018781
1217	0.001104051178
1218	0.001104050149
1219	0.001104048918
1220	0.001104048918
1221	0.001101563917
1222	0.001101561377
1223	0.00109944751
1224	0.00109772789
1225	0.00109772789
1226	0.001097723139
1227	0.001097721598
1228	0.001097720734
1229	0.001097718492
1230	0.00109495983
1231	0.001093484566
1232	0.001093482469
1233	0.001091267248
1234	0.001091267248
1235	0.001088370002
1236	0.001086649983
1237	0.001084748569
1238	0.001084748569
1239	0.001084748569
1240	0.001084746457
1241	0.001083616316
1242	0.001083615086
1243	0.001081484684
1244	0.001079557671
1245	0.001079557671
1246	0.001078199512
1247	0.001078199512
1248	0.001078198047
1249	0.001078197672
1250	0.001078196306
1251	0.001077513434
1252	0.001077511825
1253	0.001075562962
1254	0.001075562962
1255	0.001073900401
1256	0.001073900401
1257	0.001073898358
1258	0.001073895113
1259	0.001073895113
1260	0.001071553196
1261	0.001070228361
1262	0.001070227047
1263	0.001070227047
1264	0.001070227047
1265	0.001070226369
1266	0.001070223602
1267	0.001070220259
1268	0.001070218646
1269	0.001068583354
1270	0.001068572207
1271	0.001068572207
1272	0.001068572207
1273	0.001068572207
1274	0.001068567575
1275	0.001065499998
1276	0.001065498421
1277	0.001063170258
1278	0.001061952715
1279	0.001061951747
1280	0.001061948796
1281	0.001061941496
1282	0.001060042728
1283	0.001060040137
1284	0.001058549043
1285	0.001056822001
1286	0.001056820837
1287	0.001053553165
1288	0.00105355232
1289	0.001051735251
1290	0.001051735251
1291	0.001051729926
1292	0.001051729926
1293	0.001051728583
1294	0.001050013685
1295	0.001050013049
1296	0.001050013049
1297	0.001048526377
1298	0.001048522706
1299	0.00104852167
1300	0.001048519032
1301	0.001046402312
1302	0.001046401438
1303	0.001046400545
1304	0.001046399405
1305	0.001045062487
1306	0.00104300886
1307	0.001041730507
1308	0.001040774373
1309	0.001040774373
1310	0.001040774373
1311	0.001039223507
1312	0.001037429268
1313	0.001036152959
1314	0.001033798642
1315	0.001033798642
1316	0.001033798642
1317	0.001033798014
1318	0.001032302631
1319	0.001032301815
1320	0.001031102389
1321	0.00103110189
1322	0.00102935699
1323	0.00102935699
1324	0.001029350043
1325	0.001029350043
1326	0.001029350043
1327	0.001029348966
1328	0.001027361522
1329	0.001025048428
1330	0.00102504743
1331	0.001025046724
1332	0.00102333897
1333	0.00102117248
1334	0.00102117248
1335	0.001020399699
1336	0.001018662584
1337	0.001016882217
1338	0.001016879032
1339	0.001016879032
1340	0.001016879032
1341	0.001016878227
1342	0.001016878227
1343	0.001016878227
1344	0.001014392984
1345	0.001014391903
1346	0.001014391903
1347	0.001014388237
1348	0.001011615643
1349	0.001010046813
1350	0.001010037679
1351	0.00100791185
1352	0.001007903182
1353	0.001007900653
1354	0.001005571436
1355	0.001003778903
1356	0.001003776019
1357	0.001002066116
1358	0.0009990009219
